case,subcase_id,method,metric,estimate,lower,upper,n_available,n_expected,n_read,n_missing,n_oom,n_timeout,n_unknown_missing,n_sim_fail,n_fit_fail,n_pred_fail,n_gp_fail,n_k_fail,n_ci_fail,prop_oom,prop_timeout,prop_unknown_missing,prop_sim_fail,prop_fit_fail,prop_pred_fail,prop_gp_fail,prop_k_fail,prop_ci_fail,mean_time_total,mean_time_fit,max_time_total,max_time_fit,n_clusters,n_obs_per_cluster,subcase_label,prop_metric_missing,show_metric,method_label,reference_type,reference_label
sitar,5,Population-oracle,rmw2,0.8371362819971645,0.7648982333459255,0.9036177299590542,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,2,"d=100, n_i=2",0,TRUE,Population oracle bound,population_oracle,Population oracle bound
sitar,9,Population-oracle,rmw2,0.6268728603728922,0.5747682961795839,0.6749670894577019,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200,2,"d=200, n_i=2",0,TRUE,Population oracle bound,population_oracle,Population oracle bound
sitar,13,Population-oracle,rmw2,0.4916204679387404,0.4496307365241349,0.530295738023017,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,300,2,"d=300, n_i=2",0,TRUE,Population oracle bound,population_oracle,Population oracle bound
sitar,17,Population-oracle,rmw2,0.4206373384510251,0.3874325355322702,0.4514062155191935,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,400,2,"d=400, n_i=2",0,TRUE,Population oracle bound,population_oracle,Population oracle bound
sitar,21,Population-oracle,rmw2,0.39555297918581145,0.3585276569190937,0.4293975289980679,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,500,2,"d=500, n_i=2",0,TRUE,Population oracle bound,population_oracle,Population oracle bound
sitar,2,Population-oracle,rmw2,1.266128368169974,1.1654349761019265,1.3593834653429564,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,3,"d=50, n_i=3",0,TRUE,Population oracle bound,population_oracle,Population oracle bound
sitar,6,Population-oracle,rmw2,0.8371362819971645,0.7648982333459255,0.9036177299590542,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,3,"d=100, n_i=3",0,TRUE,Population oracle bound,population_oracle,Population oracle bound
sitar,10,Population-oracle,rmw2,0.6268728603728922,0.5747682961795839,0.6749670894577019,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200,3,"d=200, n_i=3",0,TRUE,Population oracle bound,population_oracle,Population oracle bound
sitar,14,Population-oracle,rmw2,0.4916204679387404,0.4496307365241349,0.530295738023017,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,300,3,"d=300, n_i=3",0,TRUE,Population oracle bound,population_oracle,Population oracle bound
sitar,18,Population-oracle,rmw2,0.4206373384510251,0.3874325355322702,0.4514062155191935,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,400,3,"d=400, n_i=3",0,TRUE,Population oracle bound,population_oracle,Population oracle bound
sitar,22,Population-oracle,rmw2,0.39555297918581145,0.3585276569190937,0.4293975289980679,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,500,3,"d=500, n_i=3",0,TRUE,Population oracle bound,population_oracle,Population oracle bound
sitar,3,Population-oracle,rmw2,1.266128368169974,1.1654349761019265,1.3593834653429564,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,5,"d=50, n_i=5",0,TRUE,Population oracle bound,population_oracle,Population oracle bound
sitar,7,Population-oracle,rmw2,0.8371362819971645,0.7648982333459255,0.9036177299590542,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,5,"d=100, n_i=5",0,TRUE,Population oracle bound,population_oracle,Population oracle bound
sitar,11,Population-oracle,rmw2,0.6268728603728922,0.5747682961795839,0.6749670894577019,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200,5,"d=200, n_i=5",0,TRUE,Population oracle bound,population_oracle,Population oracle bound
sitar,15,Population-oracle,rmw2,0.4916204679387404,0.4496307365241349,0.530295738023017,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,300,5,"d=300, n_i=5",0,TRUE,Population oracle bound,population_oracle,Population oracle bound
sitar,19,Population-oracle,rmw2,0.4206373384510251,0.3874325355322702,0.4514062155191935,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,400,5,"d=400, n_i=5",0,TRUE,Population oracle bound,population_oracle,Population oracle bound
sitar,23,Population-oracle,rmw2,0.39555297918581145,0.3585276569190937,0.4293975289980679,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,500,5,"d=500, n_i=5",0,TRUE,Population oracle bound,population_oracle,Population oracle bound
sitar,4,Population-oracle,rmw2,1.266128368169974,1.1654349761019265,1.3593834653429564,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,10,"d=50, n_i=10",0,TRUE,Population oracle bound,population_oracle,Population oracle bound
sitar,8,Population-oracle,rmw2,0.8371362819971645,0.7648982333459255,0.9036177299590542,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,10,"d=100, n_i=10",0,TRUE,Population oracle bound,population_oracle,Population oracle bound
sitar,12,Population-oracle,rmw2,0.6268728603728922,0.5747682961795839,0.6749670894577019,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200,10,"d=200, n_i=10",0,TRUE,Population oracle bound,population_oracle,Population oracle bound
sitar,16,Population-oracle,rmw2,0.4916204679387404,0.4496307365241349,0.530295738023017,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,300,10,"d=300, n_i=10",0,TRUE,Population oracle bound,population_oracle,Population oracle bound
sitar,20,Population-oracle,rmw2,0.4206373384510251,0.3874325355322702,0.4514062155191935,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,400,10,"d=400, n_i=10",0,TRUE,Population oracle bound,population_oracle,Population oracle bound
sitar,24,Population-oracle,rmw2,0.39555297918581145,0.3585276569190937,0.4293975289980679,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,500,10,"d=500, n_i=10",0,TRUE,Population oracle bound,population_oracle,Population oracle bound
sitar,1,Oracle-SITAR,time,2.043738166666668,2.0199216144169636,2.067554718916372,100,100,100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,1,0,3.6850193333333325,2.043738166666668,4.1517833333333325,2.3745499999999993,50,2,"d=50, n_i=2",0,TRUE,Individual oracle bound,individual_oracle,Individual oracle bound
sitar,5,Oracle-SITAR,time,3.9560445000000013,3.919748546878167,3.9923404531218356,100,100,100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,1,0,6.908833333333335,3.9560445000000013,7.582716666666666,4.348516666666668,100,2,"d=100, n_i=2",0,TRUE,Individual oracle bound,individual_oracle,Individual oracle bound
sitar,9,Oracle-SITAR,time,7.812804333333333,7.742663502984287,7.882945163682379,100,100,100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,1,0,13.389765166666667,7.812804333333333,16.2443,10.254566666666667,200,2,"d=200, n_i=2",0,TRUE,Individual oracle bound,individual_oracle,Individual oracle bound
sitar,13,Oracle-SITAR,time,11.973663666666665,11.870115588989618,12.077211744343712,100,100,100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,1,0,20.381702833333335,11.973663666666665,23.632783333333336,14.594366666666668,300,2,"d=300, n_i=2",0,TRUE,Individual oracle bound,individual_oracle,Individual oracle bound
sitar,17,Oracle-SITAR,time,15.747548833333333,15.66058354221711,15.834514124449557,100,100,100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,1,0,26.9219555,15.747548833333333,28.97563333333331,17.078150000000004,400,2,"d=400, n_i=2",0,TRUE,Individual oracle bound,individual_oracle,Individual oracle bound
sitar,21,Oracle-SITAR,time,22.0501435,21.200245883788963,22.90004111621104,100,100,100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,1,0,36.58623133333334,22.0501435,65.38945,47.799166666666665,500,2,"d=500, n_i=2",0,TRUE,Individual oracle bound,individual_oracle,Individual oracle bound
sitar,2,Oracle-SITAR,time,1.9651741666666664,1.9509524083258891,1.9793959250074438,100,100,100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,1,0,3.5812524999999993,1.9651741666666664,3.8540999999999865,2.146483333333314,50,3,"d=50, n_i=3",0,TRUE,Individual oracle bound,individual_oracle,Individual oracle bound
sitar,6,Oracle-SITAR,time,3.926989500000001,3.9003503722701587,3.953628627729843,100,100,100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,1,0,6.896993500000001,3.926989500000001,7.225883333333334,4.105216666666668,100,3,"d=100, n_i=3",0,TRUE,Individual oracle bound,individual_oracle,Individual oracle bound
sitar,10,Oracle-SITAR,time,7.7240294999999985,7.673381130994774,7.774677869005223,100,100,100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,1,0,13.337584,7.7240294999999985,14.366466666666671,8.385233333333334,200,3,"d=200, n_i=3",0,TRUE,Individual oracle bound,individual_oracle,Individual oracle bound
sitar,14,Oracle-SITAR,time,12.154234666666667,11.621054161026263,12.687415172307071,100,100,100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,1,0,20.621254666666665,12.154234666666667,53.396449999999994,38.2461,300,3,"d=300, n_i=3",0,TRUE,Individual oracle bound,individual_oracle,Individual oracle bound
sitar,18,Oracle-SITAR,time,16.993280833333333,16.04011319350398,17.946448473162686,100,100,100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,1,0,28.635180000000002,16.993280833333333,82.68625,58.04465,400,3,"d=400, n_i=3",0,TRUE,Individual oracle bound,individual_oracle,Individual oracle bound
sitar,22,Oracle-SITAR,time,23.373851333333334,21.249195071514247,25.49850759515242,100,100,100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,1,0,38.534512,23.373851333333334,114.33711666666666,76.1773,500,3,"d=500, n_i=3",0,TRUE,Individual oracle bound,individual_oracle,Individual oracle bound
sitar,3,Oracle-SITAR,time,2.0797773333333334,2.056257926070184,2.1032967405964826,100,100,100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,1,0,3.715306833333333,2.0797773333333334,4.170749999999998,2.367750000000001,50,5,"d=50, n_i=5",0,TRUE,Individual oracle bound,individual_oracle,Individual oracle bound
sitar,7,Oracle-SITAR,time,4.077214833333334,4.054508568932719,4.099921097733948,100,100,100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,1,0,7.121728333333333,4.077214833333334,7.337283333333334,4.195599999999998,100,5,"d=100, n_i=5",0,TRUE,Individual oracle bound,individual_oracle,Individual oracle bound
sitar,11,Oracle-SITAR,time,8.342670666666667,8.117834667523985,8.567506665809349,100,100,100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,1,0,14.124889833333334,8.342670666666667,26.348883333333333,19.0938,200,5,"d=200, n_i=5",0,TRUE,Individual oracle bound,individual_oracle,Individual oracle bound
sitar,15,Oracle-SITAR,time,12.439127833333334,11.935999880073298,12.94225578659337,100,100,100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,1,0,20.830209666666665,12.439127833333334,48.491933333333336,33.608200000000004,300,5,"d=300, n_i=5",0,TRUE,Individual oracle bound,individual_oracle,Individual oracle bound
sitar,19,Oracle-SITAR,time,16.201800833333333,16.022865624081575,16.38073604258509,100,100,100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,1,0,27.332534000000003,16.201800833333333,34.7047,21.37503333333333,400,5,"d=400, n_i=5",0,TRUE,Individual oracle bound,individual_oracle,Individual oracle bound
sitar,23,Oracle-SITAR,time,22.499755833333335,20.91917547478208,24.08033619188459,100,100,100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,1,0,36.94676333333334,22.499755833333335,119.21768333333333,82.50191666666667,500,5,"d=500, n_i=5",0,TRUE,Individual oracle bound,individual_oracle,Individual oracle bound
sitar,4,Oracle-SITAR,time,2.0343463333333336,2.020516059239882,2.048176607426785,100,100,100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,1,0,3.5918069999999993,2.0343463333333336,3.930499999999999,2.258583333333324,50,10,"d=50, n_i=10",0,TRUE,Individual oracle bound,individual_oracle,Individual oracle bound
sitar,8,Oracle-SITAR,time,4.147766833333333,4.122051182723823,4.173482483942843,100,100,100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,1,0,7.127670166666666,4.147766833333333,7.4761,4.299016666666671,100,10,"d=100, n_i=10",0,TRUE,Individual oracle bound,individual_oracle,Individual oracle bound
sitar,12,Oracle-SITAR,time,8.368631666666666,8.299854533297804,8.437408800035527,100,100,100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,1,0,14.066798833333333,8.368631666666666,16.9132,10.161183333333334,200,10,"d=200, n_i=10",0,TRUE,Individual oracle bound,individual_oracle,Individual oracle bound
sitar,16,Oracle-SITAR,time,12.6830325,12.418371635399804,12.947693364600195,100,100,100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,1,0,21.057115833333334,12.6830325,30.3068,20.355616666666666,300,10,"d=300, n_i=10",0,TRUE,Individual oracle bound,individual_oracle,Individual oracle bound
sitar,20,Oracle-SITAR,time,16.943771666666667,16.860736369290898,17.026806964042436,100,100,100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,1,0,28.291682666666667,16.943771666666667,30.65745,19.290433333333336,400,10,"d=400, n_i=10",0,TRUE,Individual oracle bound,individual_oracle,Individual oracle bound
sitar,24,Oracle-SITAR,time,21.553238,21.194932053891034,21.911543946108967,100,100,100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,1,0,35.64804,21.553238,45.73448333333334,28.496550000000003,500,10,"d=500, n_i=10",0,TRUE,Individual oracle bound,individual_oracle,Individual oracle bound
